,text,expected_label,actual_label,result
36,"For such is the power true Godhead that it cannot be altogether and utterly hidden from the rational creature, once it makes use of its reason. For with the exception of a few in whom nature is excessively depraved, the whole human race confesses God to be author of the world.",ad populum,"answer : appeal to authority.,answer : nothing,answer : nothing",False
37,"If all that the senses present to the mind is sensations, Berkeley must be right — but Berkeley assumed this premiss without any foundation or any proof of it. The size and shape of things are presented to us by our senses, yet every one knows that size and shape are not sensations.",ad populum,"answer : appeal to authority,answer : appeal to false authority.,answer : appeal to authority.",False
38,"This is not the type of book I would usually read — it's common knowledge, at least to very petite women who shop for the latest fashions in the children's section, that it's a world designed for guys. But oh boy, there's so much more to it.",ad populum,"answer : nothing,answer : appeal to authority,answer : nothing",False
39,"The Trump administration is being sued over its plans to include a question about citizenship in the 2020 Census, which California Attorney General Xavier Becerra says ‘is not just a bad idea — it is illegal.’ No, it's not. There is nothing wrong with asking about citizenship. Canada asks a citizenship question on its census. So do Australia and many other U.S. allies.",ad populum,"answer : appeal to authority,answer : appeal to false authority
explanation: the text suggests that the inclusion of a citizenship question in the census is not illegal because canada, australia, and other us allies also include such questions. however, this argument relies on the fact that these countries also ask about citizenship, which does not necessarily make it legal in the context of the us. this fallacy appeals to false authority by implying that if it's done in similar countries, then it must be fine for the united states as well.,answer : appeal to (false) authority.",False
40,Some of you hold to the doctrine of States' Rights as applying to woman suffrage. Adherence to that theory will keep the United States far behind all other democratic nations upon this question. A theory which prevents a nation from keeping up with the trend of world progress cannot be justified.,ad populum,"answer : appeal to consequences,answer : appeal to consequences (also known as appeal to fear or slippery slope),answer : appeal to worse problems",False
41,"The human soul is immortal, because all learned men agree that anything which does not come out of the potentiality of matter is incorruptible and immortal.",ad populum,"answer : appeal to authority,answer : appeal to authority,answer : appeal to authority",False
42,Why are so many people attracted to the Pontiac Grand Prix? It could be that so many people are attracted to the Grand Prix!,ad populum,"answer : circular reasoning.,answer : appeal to ignorance,answer : appeal to ignorance",False
43,"I am one black woman who believes in America and loves this country, who believes that our future lies in Christianity, capitalism and the Constitution. And I am here to tell you that tens of millions of American of all backgrounds are with me — and are with President Trump.",ad populum,"answer : appeal to fear,answer : appeal to worse problems,answer : appeal to authority.",False
44,"We all believe such preachers as Mr. Raskin. He is so nearly right, his ideals are so very high, that most people assent — while they have no difficulty in evading them and going on their way as if a breath of wind had fanned their faces, and no voice of truth had stirred their spirits.",ad populum,"answer : appeal to authority,answer : appeal to authority.,answer : appeal to authority",False
45,"International inspectors would monitor Iran's facilities, and if Iran is caught breaking the agreement economic sanctions would be imposed again. … Snapback sanctions? Everyone knows that once the international sanctions are lifted, they are never coming back.",ad populum,"answer : appeal to negative emotion.,answer : appeal to worse problems,answer : appeal to worse problems",False
46,"All the cool kids are skipping class. If you want to fit in, you should skip too.",ad populum,"answer : appeal to popularity,answer : appeal to popularity,answer : appeal to popularity",False
47,"Of course climate change isn't real. The majority of people in our town don't believe in it, so why should we?",ad populum,"answer : appeal to majority,answer : appeal to the majority,answer : appeal to popularity",False
48,"All my friends agree that this restaurant has the best pizza in town, so we should go there.",ad populum,"answer : appeal to majority,answer : appeal to majority,answer : appeal to authority",False
49,You should buy this phone; it's the best-selling model worldwide.,ad populum,"answer : appeal to popularity,answer : appeal to popularity.,answer : appeal to popularity",False
50,"Nobody in our circle likes that new movie, so it must be terrible.",ad populum,"answer : appeal to majority,answer : appeal to majority,answer : appeal to worse problems",False
51,"I get mad when i think about all these poor guys on the street, having no home, no job, no family. All because they started taking drugs. Its so sad, we need heavier penalties.",appeal to anger,"answer : appeal to pity,answer : appeal to emotion.,answer : appeal to pity.",False
52,Greece should be kicked out of the Eurozone! These lazy people and social system doesn't deserve support from hard-working states like Germany.,appeal to anger,"answer : appeal to stereotype,answer : appeal to stereotype,answer : appeal to emotion",False
53,"Definitely! They just misuse their fame, this inequity makes me sick!",appeal to anger,"answer: appeal to emotion (pathos),answer : appeal to emotion,answer : appeal to emotion",False
54,Yes I would have air rage because of dumb asses with  a mouth and air in their heads like you.,appeal to anger,"answer : appeal to anger,answer : ad hominem fallacy,answer : appeal to anger",True
55,"Now, look, Americans are hurting tonight and they're angry and I understand that, and they want a new direction.",appeal to anger,"answer : appeal to emotion,answer : nothing,answer : nothing",False
56,Are you tired of being ignored by your government?  Is it right that the top 1% have so much when the rest of us have so little?  I urge you to vote for me today!,appeal to anger,"answer : appeal to negative emotion,answer : appeal to emotion,answer : appeal to emotion.",False
57,How can you possibly think that humans evolved from monkeys!  Does my nanna look like a flippin' monkey to you?,appeal to anger,"answer : appeal to anger,answer : appeal to anger,answer : appeal to anger",True
58,"I have a few African-American friends who have gone through this horror and, you know, it makes me want to kind of hit the wall because it's such an assault on their humanity and their citizenship. We can't tolerate it anymore.",appeal to anger,"answer : appeals to emotion,answer : appeal to emotion,answer : appeal to anecdote",False
59,People are fed up. They've had enough with the bickering and the partisanship that seems to characterize the debate that goes on in the nation's capital.,appeal to anger,"answer : appeal to emotion.,answer : nothing,answer : appeal to emotion.",False
60,The media is constantly spreading lies and misinformation to manipulate us. It's time to rise up and demand the truth!,appeal to anger,"answer : appeal to fear,answer : ad hominem,answer : appeal to fear",False
61,"How dare they try to censor our freedom of speech! We have the right to express ourselves however we want, and anyone who tries to silence us is a tyrant!",appeal to anger,"answer : appeal to fear,answer : appeal to fear,answer : appeal to emotion",False
62,Those protesters are nothing but troublemakers causing chaos in our streets. They need to be stopped by any means necessary!,appeal to anger,"answer : appeal to fear,answer : appeal to fear,answer : appeal to fear",False
63,I'm sick and tired of these so-called experts telling us what to do. We don't need their condescending lectures; we need action!,appeal to anger,"answer : appeal to negative emotion,answer : appeals to emotion,answer : appeal to emotion",False
64,Flying cars will become reality because I have an technology degree and I say so.,appeal to (false) authority,"answer : appeal to authority.,answer : appeal to authority,answer : appeal to authority.",False
65,I heard a politiician on TV say that locking people up for drugs reduces crime.,appeal to (false) authority,"answer : appeal to authority,answer : appeal to authority,answer : appeal to authority",False
66,My nutritionist says we don't need meat to eat healthy.,appeal to (false) authority,"answer : nothing,answer : nothing,answer : nothing",False
67,"My husband says that eating meat makes you tired, so it should be true.",appeal to (false) authority,"answer : appeal to authority,answer : appeal to authority,answer : appeal to authority",False
68,"They are not suffering. I got a dog, i know what i am talking about.",appeal to (false) authority,"answer : appeal to false authority,answer : appeal to authority,answer : appeal to authority",False
69,Nah my Dad says he treats my Mom nice so I know there isn't an issue here.,appeal to (false) authority,"answer : appeal to authority,answer : appeal to authority.,answer : appeal to authority",False
70,"No, i saw a video from a guy on youtube. Therein he presents, that the landing is completely faked. The state seems to have organized this in order to beat the russians.",appeal to (false) authority,"answer : appeal to false authority
explanation: the speaker is relying on information from a video made by someone on youtube without providing any evidence or reasoning to support the claim that the moon landing was faked, therefore appealing to a false authority as evidence for their argument.,answer : appeal to false authority,answer : appeal to false authority",False
71,Absolutely not. My father has always told me that you should not negotiate with dictators.,appeal to (false) authority,"answer : nothing,answer : nothing,answer : nothing",False
72,"No. My best friend, who is an ecologist, says that all these ""global warming"" and ""melting ice glaciers"" stories are fictive. A global task force would be used for anything but protecting environment.",appeal to (false) authority,"answer : appeal to authority,answer : appeal to authority,answer : appeal to false authority",False
73,"I think homeschooling is a great thing, just go read some discussion forums and you'll find out yourself...",appeal to (false) authority,"answer : appeal to authority,answer : appeal to authority.,answer : appeal to ignorance",False
74,Because Cristian said so,appeal to (false) authority,"answer : appeal to authority.,answer : appeal to authority,answer : appeal to authority",False
75,My brother said Messi has won more trophies with Barcelona than he has with Real Madrid so he does not deserve the trophy.,appeal to (false) authority,"answer : appeal to worse problems,answer : appeal to authority,answer : appeal to worse problems",False
76,"Yes, ask the guys from PETA, of course they need special rights.",appeal to (false) authority,"answer : appeal to authority.,answer : appeal to authority,answer : appeal to authority.",False
77,My boyfriend has the opinion that Apple has only his profit on his mind. So Apple 's swift will be a fail.,appeal to (false) authority,"answer : appeal to authority,answer : appeal to authority,answer : appeal to (false) authority",False
78,My teacher alwas took away our phones when we used them during class. I am sure he had a reason.,appeal to (false) authority,"answer : nothing,answer : nothing,answer : appeal to tradition",False
79,My teacher said global warming is a myth so therefore there is no global warming.,appeal to (false) authority,"answer : appeal to authority,answer : appeal to authority,answer : appeal to authority",False
80,"Yes, yesterday i talked to my neighbour about it. She said that these celebrities can do what they want, because they are rich.",appeal to (false) authority,"answer : appeal to authority,nothing,answer : appeal to authority",False
81,My mother says always that the non- European immigrans destroy our culture.,appeal to (false) authority,"answer : appeal to fear,answer : appeal to (false) authority,answer : appeal to fear",False
82,"I read many facebook posts and comments from people who ""know stuff"".. you know.. behind the curtains... definitely experts... and they agree on that unanimously!",appeal to (false) authority,"answer : appeal to authority.,answer : appeal to false authority.,answer : appeal to authority.",False
83,"My friend said, that human dignity is more important.",appeal to (false) authority,"answer : nothing,answer : nothing,answer : nothing",False
84,In TV they said celebrities are treated better.,appeal to (false) authority,"answer : nothing,answer : nothing,answer : nothing",False
85,A good friend of mine explains day by dy why we absolutely should operate with military operations against the IS and he is absolutely right!,appeal to (false) authority,"answer : appeal to authority.,answer : appeal to authority.,answer : appeal to authority",False
86,My husband says the musicians earn enough. Why pay them extra?,appeal to (false) authority,"answer : appeal to authority,answer : appeal to authority,answer : appeal to authority",False
87,"My friend said that it is important for victims of disfiguration. Therefore, it is an important field of medicine.",appeal to (false) authority,"answer : appeal to worse problems,answer : appeal to emotion,answer : appeal to emotion",False
88,My brother said that he hasn't heard of this language before. It is obviously bad.,appeal to (false) authority,"answer : appeal to ignorance,answer : appeal to authority,answer : appeal to ignorance",False
89,Did you read the Book from Jordan Belfort or watch his movie wolf of wallstreet? Money is everything. Economical growth means more money.,appeal to (false) authority,"answer : appeal to authority,answer : appeal to authority,answer : appeal to authority",False
90,My christian friend is says that every christian is against any kind of violence. I trust his words.,appeal to (false) authority,"answer : appeal to authority,answer : appeal to authority,answer : appeal to authority",False
91,"But many guys from my programming-course say, that only C is the real programming-language and that Apples Swift is for hipsters only.",appeal to (false) authority,"answer : appeal to authority,answer: appeal to authority,answer : appeal to majority",False
92,"I am working for UPS and my boss said, that this strike is not justified.",appeal to (false) authority,"answer : nothing,answer : nothing,answer : nothing",False
93,Christiano Ronaldo deserves the the title as world's greatest soccer player because all the experts say so.,appeal to (false) authority,"answer : appeal to authority,answer : appeal to authority,answer : appeal to authority",False
94,Nuclear power was the reason of death of millions of people. It should vanish from this planet,appeal to fear,"answer : appeal to fear,answer : appeal to emotion,answer : appeal to fear",True
95,"Yes, all the polar-bears are dying, and we are next.",appeal to fear,"answer : appeal to fear.,answer : appeal to fear,answer : appeal to fear.",True
96,"Yes, you certainly don't want your children to die from this virus.",appeal to fear,"answer : nothing,answer : nothing,nothing",False
97,"When we go to war, we kill children with drones and kill innocent civilians.",appeal to fear,"answer : appeal to emotion,answer : appeal to emotion,answer : appeal to emotion",False
98,"If people smoke at home they hurt their family-members, the one they love, through passive-smoke. It was such a shame if this was not illegal.",appeal to fear,"answer : appeal to emotion.,answer : appeal to emotion,answer : appeal to emotion",False
99,"Yes, and that is why we do also have to censor the web. Think about all the brutality, which poisons our minds, all this porn that poisons the thoughts and relationships of our children.",appeal to fear,"answer : appeal to fear,answer : appeal to fear,answer : appeal to fear",True
100,"For little children it is already enough if one cheats. they might get drug addicts as well. You have the choice, save children or drug addicts.",appeal to fear,"answer : appeal to fear,answer : appeal to fear.,answer : appeal to fear",True
101,Do you want to have a Hitler again? No? Then this Topic is not arguable.,appeal to fear,"answer : appeal to fear,answer : tu quoque,answer : appeal to fear.",True
102,"Test them, otherwise our children might get drug addicts as well.",appeal to fear,"answer : appeal to fear,answer : appeal to fear,answer : appeal to fear",True
103,We must keep Europe safe - these people are mostly muslim terrorist and they're going to overtake our country if we let them in!,appeal to fear,"answer : appeal to fear,answer : appeal to fear.,answer : appeal to fear.",True
104,"Me and my family have been living a peaceful life, so far. Everything is fine. I dont want sick black people to come and ruin my idyll.",appeal to fear,"answer : appeal to fear,answer : appeal to worse problems,answer : appeal to negative emotion",False
105,Imagine you have a little child that dies because a drunken driver causes an accident. Now tell me you dont want to have that forbidden.,appeal to fear,"answer : appeal to fear,answer : appeal to emotion,answer : appeal to fear",True
106,"Co-ed schools... think about what this means. Young boys and girls together in a room, partly without supervision of a teacher. I would not want my daughter to get pregnant while school.",appeal to fear,"answer : appeal to fear,answer : appeal to fear,answer : appeal to fear",True
107,If your mom or sister or friend and she was gang raped by a group of illegals wouldn't you want her to have the chance to have the baby taken care of?,appeal to fear,"answer : appeal to fear.,answer : tu quoque,answer : appeal to fear.",True
108,If you don't believe in Jesus Christ you'll suffer eternal damnation and torment in the afterlife.,appeal to fear,"answer : appeal to fear,answer : appeal to fear,answer : appeal to fear",True
109,Look I know it seems pricey but think about the safety of your family. Without this home security system you leave your loved ones vulnerable to break-ins and potential harm.,appeal to fear,"the fallacy used here is an appeal to fear, as the primary motivator to get others to accept the idea of a home security system is the fear of potential harm or break-ins to the family. so, the answer is:

answer : appeal to fear,answer : appeal to fear.,the fallacy in this text is appeal to fear. it attempts to persuade the reader by making them fearful of what might happen if they don't buy the product, instead of providing evidence on its effectiveness or benefits.
answer : appeal to fear",True
110,No. Do you really want our children to waste away in prison because they tried smoking weed at a party once? Just imagine your childs life being ruined by such a small mistake.,appeal to fear,"answer : appeal to pity,answer : appeal to pity,answer : appeal to emotions.",False
111,"But if Turkey joins the EU, poor Turks might invade our country and take away our jobs. DONT MAKE THAT HAPPEN!",appeal to fear,"answer : appeal to fear,answer : appeal to fear.,answer : fear appeal",True
112,Marijuana ruins lives and should not be legal- it can leave children without their parents.,appeal to fear,"answer : appeal to fear.,answer : appeal to worse problems,answer : appeal to fear",True
113,"We should go to war; remember the horrified people leaping from the World Trade Center? If we don't fight, that will happen again.",appeal to fear,"answer : appeal to fear,answer : appeal to fear.,answer : appeal to fear",True
114,They will bring the disease to our country and many people will die because of that.,appeal to fear,"answer : appeal to fear,answer : appeal to fear,answer : appeal to fear",True
115,You might think you're healthy now but what if illness strikes? Taking this miracle drug could save your life.,appeal to fear,"answer : appeal to fear,answer : appeal to fear,answer : appeal to fear.",True
116,Consider the consequences of your vote. If you don't support this candidate you're risking the stability and future of our country.,appeal to fear,"answer : appeal to fear.,answer : appeal to fear.,answer : appeal to fear.",True
117,It's tempting to skip out on insurance but think about the worst-case scenario. Without coverage you could face devastating financial consequences in times of need.,appeal to fear,"answer : appeal to worse problems,answer : appeal to fear,answer : appeal to worse problems",False
118,I know it's easy to dismiss alternative news sources but think about the information you might be missing. Without subscribing you're leaving yourself vulnerable to biased reporting.,appeal to fear,"answer : appeal to fear,answer : appeal to fear,answer : appeal to fear",True
119,I understand your concerns but national security should be our top priority. Without this policy we're leaving ourselves vulnerable to potential threats.,appeal to fear,"answer : appeal to fear,answer : nothing,answer : nothing",False
120,Sticking to a diet isn't easy. But think about the long-term health risks you're avoiding. Without it you're opening yourself up to serious diseases.,appeal to fear,"answer : appeal to fear,answer : appeal to fear,answer : appeal to fear",True
121,Investing in this stock might seem risky but the alternative is financial disaster. Without it you could lose everything.,appeal to fear,"answer : appeal to fear.,answer : appeal to fear.,answer : appeal to fear",True
122,If you don't buy this miracle anti-aging cream you'll look old and unattractive.,appeal to fear,"answer : appeal to fear,answer : appeal to fear,answer : appeal to fear.",True
123,If you don't enroll your child in this elite private school they'll fall behind academically and struggle to succeed in life.,appeal to fear,"answer : appeal to fear,answer : appeal to fear,answer : appeal to fear",True
124,We should be working towards helping out planet and using natural resources.,appeal to nature,"answer : nothing,answer : nothing,answer : nothing",False
125,Yes humans destroy natural places for their own sake,appeal to nature,"answer : appeal to emotion,answer : appeal to worse problems,answer : appeal to fear",False
126,"Herbal medicine is natural, so it's good for you.",appeal to nature,"answer : fallacy of division,answer : appeal to nature,answer : appeal to nature.",True
127,"Antibiotics are unnatural, so they’re bad for you.",appeal to nature,"answer : appeal to nature,answer : appeal to nature.,answer : appeal to nature",True
128,"Herbal medicine is more natural than antibiotics, so it’s better for you.",appeal to nature,"answer : appeal to nature,answer : appeal to nature.,answer : appeal to nature",True
129,How could something so natural as the sun cause skin cancer?,appeal to nature,"the sentence itself is not a fallacy, but it does imply an appeal to nature, which may be misleading. answer : appeal to nature.,answer : appeal to worse problems,answer : appeal to emotion",False
130,Genome editing must be stopped; it intervenes with the work of nature.,appeal to nature,"answer : fallacy of authority.,answer : appeal to nature.,answer : appeal to nature",True
131,"Mushrooms are healthy and safe to pick; after all, they are grown exactly as nature intended.",appeal to nature,"answer : appeal to nature,answer : appeal to nature,answer : appeal to nature",True
132,"Animals have gone extinct all the time for millions of years; it is simply how evolution and nature works. Therefore, we shouldn’t make any effort to preserve endangered animal species.",appeal to nature,"answer : appeal to tradition.,answer : appeal to tradition,answer : appeal to tradition",False
133,"ou must refuse to take any man-made medicines, they’ll harm you more than anything else. Instead, you should take natural ones, such as herbal medicine.",appeal to nature,"answer: appeal to nature,answer : appeal to false authority,answer : appeal to fear",False
134,"Cocaine is all natural; therefore, it is good for you.",appeal to nature,"answer : fallacy of division,answer : appeal to nature,answer : fallacy of division.",False
135,It's okay to lie - it's only natural.,appeal to nature,"answer : appeal to nature,answer : fallacy of naturality,answer : appeal to nature",True
136,"Herbal supplements are derived from plants, so they’re safer than prescription drugs.",appeal to nature,"answer : appeal to worse problems,answer : fallacy of division,answer : appeal to tradition.",False
137,"As your elected representative, I must emphasize the dangers of vaccination. They contain synthetic substances.",appeal to nature,"answer : appeal to fear,answer : appeal to fear,the fallacy present here is an appeal to fear. 

answer : appeal to fear.",False
138,"The problem with today’s children is social media. Children should play outside instead of looking at a screen. It’s the way humans have always experienced childhood, surrounded by nature.",appeal to nature,"answer : appeal to tradition.,answer : appeal to tradition,answer : appeal to tradition",False
139,"According to the Theory of Evolution, the best creatures will survive. Therefore, we shouldn't make special efforts to feed the poor. If they don't survive, that just means they weren't as fit as we are.",appeal to nature,"answer : fallacy of division,answer : appeal to nature.,answer : appeal to nature",True
140,"There have always been wars. Hence, there is no reason for you to object that our bombing of Syria would be morally wrong.",appeal to nature,"answer : fallacy of division,answer : appeal to tradition,answer : appeal to tradition",False
141,Eating raw fruits and vegetables is always better than cooked food because it's how humans originally ate.,appeal to nature,"answer : appeal to tradition.,answer : appeal to tradition,answer : appeal to tradition",False
142,Using essential oils instead of manufactured perfumes is healthier because they come directly from plants.,appeal to nature,"answer : nothing,answer : appeal to nature,answer : appeal to nature.",True
143,It's better to drink untreated spring water than filtered or bottled water because it’s closer to its original state.,appeal to nature,"answer : appeal to nature.,answer : appeal to nature,answer : appeal to nature",True
144,"Our ancestors didn’t use sunscreen, so we shouldn’t either; it’s better to be exposed to sunlight without any protection.",appeal to nature,"answer : appeal to tradition,answer : fallacy of division,answer : fallacy of appeal to tradition",False
145,Barefoot running is superior to wearing modern running shoes because it’s how humans have run for thousands of years.,appeal to nature,"answer : appeal to tradition,answer : appeal to tradition,answer : appeal to tradition.",False
146,It's best to avoid processed foods altogether because they don’t resemble what early humans ate.,appeal to nature,"answer : appeal to tradition.,answer : appeal to tradition.,answer : appeal to tradition",False
147,Meditation in the forest is more effective than practicing in a city apartment because it aligns more with how humans are meant to relax.,appeal to nature,"answer : appeal to tradition,answer : appeal to nature,answer : appeal to nature",True
148,Fermented foods are inherently better for your health since they have been consumed for centuries.,appeal to nature,"answer : appeal to tradition.,answer : appeal to tradition,answer : fallacy of appeal to tradition.",False
149,Eating meat from wild animals is healthier than eating farm-raised meat because it’s closer to what was originally available.,appeal to nature,"answer : appeal to tradition.,answer : fallacy of division.,answer : appeal to tradition.",False
150,Breastfeeding is always superior to formula feeding because it’s how babies have been fed throughout human history.,appeal to nature,"answer : appeal to tradition.,answer : appeal to tradition.,answer : appeal to tradition.",False
151,You cannot send them back. They will be so sad.,appeal to pity,"answer : appeals to pity,answer : appeal to emotion,answer : appeal to pity",False
152,"I respected my parents instead of watching tv, i talked to them. My children dont talk to me, that is so sad.",appeal to pity,"answer : appeal to pity.,answer : appeal to pity,answer : appeal to emotion",True
153,"Yes, because only veganism prevents cruel slaughter or exploitation of innocent animals.",appeal to pity,"answer : appeal to emotion,answer : appeal to worse problems,answer : appeal to worse problems",False
154,What if somebodys mother dies and the student is in class. Why can he not answer his phone? How can you be so heartless?,appeal to pity,"answer : nothing,answer : nothing,answer : appeal to pity",False
155,These sweet gorillas would die in the wild. Predators are vile in their natural habitat and zoos only protect these sweet animals.,appeal to pity,"answer : appeal to emotion.,answer : appeal to emotion,answer : appeal to emotion",False
156,Women are the mothers of our babies. Why would any man hurt his beloved one? That does not happen.,appeal to pity,"answer : appeal to tradition.,answer : appeal to tradition.,answer : appeal to traditional gender roles fallacy",False
157,"No - some of the people using drugs can't help themselves. Do you really want to lock them up? They need help, not punishment.",appeal to pity,"answer : appeal to pity,answer : appeal to pity,answer : appeal to emotion",True
158,All these children who cry because they get bad marks. Stop this!,appeal to pity,"answer: guilt by association. 

explanation: the statement assumes that all children who cry when they receive bad marks are somehow connected or causing problems, even though it is not necessarily true for every child. it's a generalization based on the actions of some, which may not be representative of all.,answer : appeals to fear,answer : appeal to emotion.",False
159,"Just think of the poor nurse, or firefighter cming home after a long night/weekend shift. And now they go hungry, just because nobody worked at the grocery store.",appeal to pity,"answer : appeal to pity.,answer : appeal to pity,answer : appeal to pity",True
160,Yes because the poor athletes who play in a fair way.,appeal to pity,"answer : nothing,answer : appeal to pity,answer : appeal to pity",True
161,Sick people suffer so much from pain and other symptoms that they deserve to forget through the use of marijuana.,appeal to pity,"answer : appeal to emotions.,answer : appeal to emotion.,answer : appeal to pity.",False
162,Those poor people have suffered a lot on their escape. Now we even have to accuse them for things they didn't do.,appeal to pity,"answer : appeal to pity.,answer : appeal to pity,answer : appeal to pity",True
163,"If we would be in their situation, we wished that every country which has the appropriate military structure to help would really do that.",appeal to pity,"answer : nothing,answer : nothing,answer : nothing",False
164,"Plastic surgery isnt important,  Think of all those poor people that cant afford it.  They shouldnt have to worry about everyone else looking better than them just becasue they are poor.",appeal to pity,"answer : appeal to pity,answer : appeal to emotions.,answer : appeal to pity",True
165,"The world is our mother, it is a familiy-member. You would not want to hurt your mother, right?",appeal to pity,"answer : appeal to emotion.,answer : appeal to emotion,answer : appeal to emotion",False
166,"My uncle watched one of his movies and kicked his dog. Dogs should not be kicked, so his movies must be too violent, or don't you think dogs should not be kicked?",appeal to pity,"answer : appeal to positive emotion,answer : tu quoque,answer : appeal to anecdote",False
167,"If this happened to your own children, you won't like it.",appeal to pity,"answer : appeal to fear,answer : fallacy of composition,answer : appeal to fear",False
