,text,expected_label,actual_label,result
52,Although Dr. Barone advocates for reducing our carbon footprints she lives in a large house and drives an SUV.,ad hominem ,ad hominem,False
53,Steve thinks Earth is flat so who knows what other crazy stuff he believes?,ad hominem,ad hominem,True
54,Your lawn is overgrown; you’re the last person who should care about garbage on the sidewalk.,ad hominem,ad hominem,True
55,you should be really stupid if you believe into such a thing.,ad hominem,ad hominem,True
56,Just because you would be a bad parent doesn't mean gay parents can't be good parents.,ad hominem,ad hominem,True
57,Im sure you have no children. That is the reason why you write something like this.,ad hominem,ad hominem,True
58,I guess you are vegan. You can see what it makes out of people...,ad hominem,ad hominem,True
59,Smoking must be safe because millions of people have been doing it for years.,ad populum,hasty generalization,False
60,Everyone is getting the new smartphone as soon as it comes out this weekend. You should get it too.,ad populum,ad populum,True
61,"9 out of 10 dentists prefer our brand, so it is the best.",ad populum,appeal to authority,False
62,"The crowds at my Rallies are far bigger than they have ever been before, including the 2016 election. Never an empty seat in these large venues, many thousands of people watching screens outside. I am increasing in importance.",ad populum,nothing,False
63,"The majority of our countrymen think we should have military operations overseas; therefore, it’s the right thing to do.",ad populum,hasty generalization,False
64,Three million fans can't be wrong!,ad populum,ad populum,True
65,"For such is the power true Godhead that it cannot be altogether and utterly hidden from the rational creature, once it makes use of its reason. For with the exception of a few in whom nature is excessively depraved, the whole human race confesses God to be author of the world.",ad populum,ad populum,True
66,"If all that the senses present to the mind is sensations, Berkeley must be right — but Berkeley assumed this premiss without any foundation or any proof of it. The size and shape of things are presented to us by our senses, yet every one knows that size and shape are not sensations.",ad populum,hasty generalization,False
67,"This is not the type of book I would usually read — it's common knowledge, at least to very petite women who shop for the latest fashions in the children's section, that it's a world designed for guys. But oh boy, there's so much more to it.",ad populum,ad hominem,False
68,"The Trump administration is being sued over its plans to include a question about citizenship in the 2020 Census, which California Attorney General Xavier Becerra says ‘is not just a bad idea — it is illegal.’ No, it's not. There is nothing wrong with asking about citizenship. Canada asks a citizenship question on its census. So do Australia and many other U.S. allies.",ad populum,ad populum,True
69,Some of you hold to the doctrine of States' Rights as applying to woman suffrage. Adherence to that theory will keep the United States far behind all other democratic nations upon this question. A theory which prevents a nation from keeping up with the trend of world progress cannot be justified.,ad populum,ad populum,True
70,"The human soul is immortal, because all learned men agree that anything which does not come out of the potentiality of matter is incorruptible and immortal.",ad populum,ad populum,True
71,Why are so many people attracted to the Pontiac Grand Prix? It could be that so many people are attracted to the Grand Prix!,ad populum,nothing,False
72,"I am one black woman who believes in America and loves this country, who believes that our future lies in Christianity, capitalism and the Constitution. And I am here to tell you that tens of millions of American of all backgrounds are with me — and are with President Trump.",ad populum,ad populum,True
73,"We all believe such preachers as Mr. Raskin. He is so nearly right, his ideals are so very high, that most people assent — while they have no difficulty in evading them and going on their way as if a breath of wind had fanned their faces, and no voice of truth had stirred their spirits.",ad populum,ad populum,True
74,"International inspectors would monitor Iran's facilities, and if Iran is caught breaking the agreement economic sanctions would be imposed again. … Snapback sanctions? Everyone knows that once the international sanctions are lifted, they are never coming back.",ad populum,equivocation,False
75,"All the cool kids are skipping class. If you want to fit in, you should skip too.",ad populum,ad populum,True
76,"Of course climate change isn't real. The majority of people in our town don't believe in it, so why should we?",ad populum,ad populum,True
77,"All my friends agree that this restaurant has the best pizza in town, so we should go there.",ad populum,ad populum,True
78,You should buy this phone; it's the best-selling model worldwide.,ad populum,hasty generalization,False
79,"Nobody in our circle likes that new movie, so it must be terrible.",ad populum,hasty generalization,False
80,"I get mad when i think about all these poor guys on the street, having no home, no job, no family. All because they started taking drugs. Its so sad, we need heavier penalties.",appeal to anger,ad populum,False
81,Greece should be kicked out of the Eurozone! These lazy people and social system doesn't deserve support from hard-working states like Germany.,appeal to anger,ad hominem,False
82,"Definitely! They just misuse their fame, this inequity makes me sick!",appeal to anger,ad hominem,False
83,Yes I would have air rage because of dumb asses with  a mouth and air in their heads like you.,appeal to anger,ad hominem,False
84,"Now, look, Americans are hurting tonight and they're angry and I understand that, and they want a new direction.",appeal to anger,ad hominem,False
85,Are you tired of being ignored by your government?  Is it right that the top 1% have so much when the rest of us have so little?  I urge you to vote for me today!,appeal to anger,ad hominem,False
86,How can you possibly think that humans evolved from monkeys!  Does my nanna look like a flippin' monkey to you?,appeal to anger,ad hominem,False
87,"I have a few African-American friends who have gone through this horror and, you know, it makes me want to kind of hit the wall because it's such an assault on their humanity and their citizenship. We can't tolerate it anymore.",appeal to anger,ad hominem,False
88,People are fed up. They've had enough with the bickering and the partisanship that seems to characterize the debate that goes on in the nation's capital.,appeal to anger,slippery slope,False
89,The media is constantly spreading lies and misinformation to manipulate us. It's time to rise up and demand the truth!,appeal to anger,ad populum,False
90,"How dare they try to censor our freedom of speech! We have the right to express ourselves however we want, and anyone who tries to silence us is a tyrant!",appeal to anger,ad hominem,False
91,Those protesters are nothing but troublemakers causing chaos in our streets. They need to be stopped by any means necessary!,appeal to anger,ad hominem,False
92,I'm sick and tired of these so-called experts telling us what to do. We don't need their condescending lectures; we need action!,appeal to anger,ad hominem,False
93,I heard a politiician on TV say that locking people up for drugs reduces crime.,appeal to (false) authority,hasty generalization,False
94,My nutritionist says we don't need meat to eat healthy.,appeal to (false) authority,ad hominem,False
95,"My husband says that eating meat makes you tired, so it should be true.",appeal to (false) authority,ad populum,False
96,"They are not suffering. I got a dog, i know what i am talking about.",appeal to (false) authority,ad hominem,False
97,Nah my Dad says he treats my Mom nice so I know there isn't an issue here.,appeal to (false) authority,ad hominem,False
98,"No, i saw a video from a guy on youtube. Therein he presents, that the landing is completely faked. The state seems to have organized this in order to beat the russians.",appeal to (false) authority,ad hominem,False
99,Absolutely not. My father has always told me that you should not negotiate with dictators.,appeal to (false) authority,ad hominem,False
100,"No. My best friend, who is an ecologist, says that all these ""global warming"" and ""melting ice glaciers"" stories are fictive. A global task force would be used for anything but protecting environment.",appeal to (false) authority,ad populum,False
101,"I think homeschooling is a great thing, just go read some discussion forums and you'll find out yourself...",appeal to (false) authority,ad populum,False
102,Because Cristian said so,appeal to (false) authority,ad hominem,False
103,My brother said Messi has won more trophies with Barcelona than he has with Real Madrid so he does not deserve the trophy.,appeal to (false) authority,ad hominem,False
104,"Yes, ask the guys from PETA, of course they need special rights.",appeal to (false) authority,ad hominem,False
105,My boyfriend has the opinion that Apple has only his profit on his mind. So Apple 's swift will be a fail.,appeal to (false) authority,ad hominem,False
106,My teacher alwas took away our phones when we used them during class. I am sure he had a reason.,appeal to (false) authority,ad populum,False
107,My teacher said global warming is a myth so therefore there is no global warming.,appeal to (false) authority,ad populum,False
108,"Yes, yesterday i talked to my neighbour about it. She said that these celebrities can do what they want, because they are rich.",appeal to (false) authority,ad populum,False
109,My mother says always that the non- European immigrans destroy our culture.,appeal to (false) authority,ad hominem,False
110,"I read many facebook posts and comments from people who ""know stuff"".. you know.. behind the curtains... definitely experts... and they agree on that unanimously!",appeal to (false) authority,ad populum,False
111,"My friend said, that human dignity is more important.",appeal to (false) authority,nothing,False
112,In TV they said celebrities are treated better.,appeal to (false) authority,nothing,False
113,A good friend of mine explains day by dy why we absolutely should operate with military operations against the IS and he is absolutely right!,appeal to (false) authority,ad hominem,False
114,My husband says the musicians earn enough. Why pay them extra?,appeal to (false) authority,ad populum,False
115,"My friend said that it is important for victims of disfiguration. Therefore, it is an important field of medicine.",appeal to (false) authority,ad populum,False
116,My brother said that he hasn't heard of this language before. It is obviously bad.,appeal to (false) authority,ad hominem,False
117,Did you read the Book from Jordan Belfort or watch his movie wolf of wallstreet? Money is everything. Economical growth means more money.,appeal to (false) authority,ad populum,False
118,My christian friend is says that every christian is against any kind of violence. I trust his words.,appeal to (false) authority,ad hominem,False
119,"But many guys from my programming-course say, that only C is the real programming-language and that Apples Swift is for hipsters only.",appeal to (false) authority,ad populum,False
120,"I am working for UPS and my boss said, that this strike is not justified.",appeal to (false) authority,nothing,False
121,Christiano Ronaldo deserves the the title as world's greatest soccer player because all the experts say so.,appeal to (false) authority,ad populum,False
122,We should be working towards helping out planet and using natural resources.,appeal to nature,ad populum,False
123,Yes humans destroy natural places for their own sake,appeal to nature,ad populum,False
124,"Herbal medicine is natural, so it's good for you.",appeal to nature,appeal to nature,True
125,"Antibiotics are unnatural, so they’re bad for you.",appeal to nature,appeal to nature,True
126,"Herbal medicine is more natural than antibiotics, so it’s better for you.",appeal to nature,appeal to nature,True
127,How could something so natural as the sun cause skin cancer?,appeal to nature,hasty generalization,False
128,Genome editing must be stopped; it intervenes with the work of nature.,appeal to nature,appeal to nature,True
129,"Mushrooms are healthy and safe to pick; after all, they are grown exactly as nature intended.",appeal to nature,ad populum,False
130,"Animals have gone extinct all the time for millions of years; it is simply how evolution and nature works. Therefore, we shouldn’t make any effort to preserve endangered animal species.",appeal to nature,hasty generalization,False
131,"ou must refuse to take any man-made medicines, they’ll harm you more than anything else. Instead, you should take natural ones, such as herbal medicine.",appeal to nature,appeal to nature,True
132,"Cocaine is all natural; therefore, it is good for you.",appeal to nature,appeal to nature,True
133,It's okay to lie - it's only natural.,appeal to nature,appeal to nature,True
134,"Herbal supplements are derived from plants, so they’re safer than prescription drugs.",appeal to nature,hasty generalization,False
135,"As your elected representative, I must emphasize the dangers of vaccination. They contain synthetic substances.",appeal to nature,ad hominem,False
136,"The problem with today’s children is social media. Children should play outside instead of looking at a screen. It’s the way humans have always experienced childhood, surrounded by nature.",appeal to nature,ad populum,False
137,"According to the Theory of Evolution, the best creatures will survive. Therefore, we shouldn't make special efforts to feed the poor. If they don't survive, that just means they weren't as fit as we are.",appeal to nature,ad hominem,False
138,"There have always been wars. Hence, there is no reason for you to object that our bombing of Syria would be morally wrong.",appeal to nature,ad hominem,False
139,Eating raw fruits and vegetables is always better than cooked food because it's how humans originally ate.,appeal to nature,ad populum,False
140,Using essential oils instead of manufactured perfumes is healthier because they come directly from plants.,appeal to nature,nothing,False
141,It's better to drink untreated spring water than filtered or bottled water because it’s closer to its original state.,appeal to nature,ad hominem,False
142,"Our ancestors didn’t use sunscreen, so we shouldn’t either; it’s better to be exposed to sunlight without any protection.",appeal to nature,hasty generalization,False
143,Barefoot running is superior to wearing modern running shoes because it’s how humans have run for thousands of years.,appeal to nature,hasty generalization,False
144,It's best to avoid processed foods altogether because they don’t resemble what early humans ate.,appeal to nature,hasty generalization,False
145,Meditation in the forest is more effective than practicing in a city apartment because it aligns more with how humans are meant to relax.,appeal to nature,ad populum,False
146,Fermented foods are inherently better for your health since they have been consumed for centuries.,appeal to nature,hasty generalization,False
147,Eating meat from wild animals is healthier than eating farm-raised meat because it’s closer to what was originally available.,appeal to nature,ad populum,False
148,Breastfeeding is always superior to formula feeding because it’s how babies have been fed throughout human history.,appeal to nature,ad populum,False
149,I heard a politiician on TV say that locking people up for drugs reduces crime.,appeal to (false) authority,nothing,False
150,My nutritionist says we don't need meat to eat healthy.,appeal to (false) authority,ad hominem,False
151,"My husband says that eating meat makes you tired, so it should be true.",appeal to (false) authority,ad hominem,False
152,"They are not suffering. I got a dog, i know what i am talking about.",appeal to (false) authority,ad hominem,False
153,Nah my Dad says he treats my Mom nice so I know there isn't an issue here.,appeal to (false) authority,ad hominem,False
154,"No, i saw a video from a guy on youtube. Therein he presents, that the landing is completely faked. The state seems to have organized this in order to beat the russians.",appeal to (false) authority,ad hominem,False
155,Absolutely not. My father has always told me that you should not negotiate with dictators.,appeal to (false) authority,ad hominem,False
156,"No. My best friend, who is an ecologist, says that all these ""global warming"" and ""melting ice glaciers"" stories are fictive. A global task force would be used for anything but protecting environment.",appeal to (false) authority,ad hominem,False
157,"I think homeschooling is a great thing, just go read some discussion forums and you'll find out yourself...",appeal to (false) authority,ad populum,False
158,Because Cristian said so,appeal to (false) authority,ad hominem,False
159,My brother said Messi has won more trophies with Barcelona than he has with Real Madrid so he does not deserve the trophy.,appeal to (false) authority,ad hominem,False
160,"Yes, ask the guys from PETA, of course they need special rights.",appeal to (false) authority,ad hominem,False
161,My boyfriend has the opinion that Apple has only his profit on his mind. So Apple 's swift will be a fail.,appeal to (false) authority,ad hominem,False
162,My teacher alwas took away our phones when we used them during class. I am sure he had a reason.,appeal to (false) authority,nothing,False
163,My teacher said global warming is a myth so therefore there is no global warming.,appeal to (false) authority,ad hominem,False
164,"Yes, yesterday i talked to my neighbour about it. She said that these celebrities can do what they want, because they are rich.",appeal to (false) authority,ad populum,False
165,My mother says always that the non- European immigrans destroy our culture.,appeal to (false) authority,ad hominem,False
166,"I read many facebook posts and comments from people who ""know stuff"".. you know.. behind the curtains... definitely experts... and they agree on that unanimously!",appeal to (false) authority,ad populum,False
167,"My friend said, that human dignity is more important.",appeal to (false) authority,ad populum,False
168,In TV they said celebrities are treated better.,appeal to (false) authority,hasty generalization,False
169,A good friend of mine explains day by dy why we absolutely should operate with military operations against the IS and he is absolutely right!,appeal to (false) authority,ad hominem,False
170,My husband says the musicians earn enough. Why pay them extra?,appeal to (false) authority,ad populum,False
171,"My friend said that it is important for victims of disfiguration. Therefore, it is an important field of medicine.",appeal to (false) authority,ad hominem,False
172,My brother said that he hasn't heard of this language before. It is obviously bad.,appeal to (false) authority,ad hominem,False
173,Did you read the Book from Jordan Belfort or watch his movie wolf of wallstreet? Money is everything. Economical growth means more money.,appeal to (false) authority,appeal to positive emotion,False
174,My christian friend is says that every christian is against any kind of violence. I trust his words.,appeal to (false) authority,ad hominem,False
175,"But many guys from my programming-course say, that only C is the real programming-language and that Apples Swift is for hipsters only.",appeal to (false) authority,ad hominem,False
176,"I am working for UPS and my boss said, that this strike is not justified.",appeal to (false) authority,ad hominem,False
177,Christiano Ronaldo deserves the the title as world's greatest soccer player because all the experts say so.,appeal to (false) authority,appeal to authority,False
178,We should be working towards helping out planet and using natural resources.,appeal to nature,nothing,False
179,Yes humans destroy natural places for their own sake,appeal to nature,ad populum,False
180,"Herbal medicine is natural, so it's good for you.",appeal to nature,appeal to nature,True
181,"Antibiotics are unnatural, so they’re bad for you.",appeal to nature,appeal to nature,True
182,"Herbal medicine is more natural than antibiotics, so it’s better for you.",appeal to nature,appeal to nature,True
183,How could something so natural as the sun cause skin cancer?,appeal to nature,ad populum,False
184,Genome editing must be stopped; it intervenes with the work of nature.,appeal to nature,appeal to nature,True
185,"Mushrooms are healthy and safe to pick; after all, they are grown exactly as nature intended.",appeal to nature,ad hominem,False
186,"Animals have gone extinct all the time for millions of years; it is simply how evolution and nature works. Therefore, we shouldn’t make any effort to preserve endangered animal species.",appeal to nature,hasty generalization,False
187,"ou must refuse to take any man-made medicines, they’ll harm you more than anything else. Instead, you should take natural ones, such as herbal medicine.",appeal to nature,appeal to nature,True
188,"Cocaine is all natural; therefore, it is good for you.",appeal to nature,appeal to nature,True
189,It's okay to lie - it's only natural.,appeal to nature,appeal to nature,True
190,"Herbal supplements are derived from plants, so they’re safer than prescription drugs.",appeal to nature,hasty generalization,False
191,"As your elected representative, I must emphasize the dangers of vaccination. They contain synthetic substances.",appeal to nature,ad hominem,False
192,"The problem with today’s children is social media. Children should play outside instead of looking at a screen. It’s the way humans have always experienced childhood, surrounded by nature.",appeal to nature,ad hominem,False
193,"According to the Theory of Evolution, the best creatures will survive. Therefore, we shouldn't make special efforts to feed the poor. If they don't survive, that just means they weren't as fit as we are.",appeal to nature,ad hominem,False
194,"There have always been wars. Hence, there is no reason for you to object that our bombing of Syria would be morally wrong.",appeal to nature,false dilemma,False
195,Eating raw fruits and vegetables is always better than cooked food because it's how humans originally ate.,appeal to nature,hasty generalization,False
196,Using essential oils instead of manufactured perfumes is healthier because they come directly from plants.,appeal to nature,nothing,False
197,It's better to drink untreated spring water than filtered or bottled water because it’s closer to its original state.,appeal to nature,ad populum,False
198,"Our ancestors didn’t use sunscreen, so we shouldn’t either; it’s better to be exposed to sunlight without any protection.",appeal to nature,hasty generalization,False
199,Barefoot running is superior to wearing modern running shoes because it’s how humans have run for thousands of years.,appeal to nature,hasty generalization,False
200,It's best to avoid processed foods altogether because they don’t resemble what early humans ate.,appeal to nature,ad populum,False
201,Meditation in the forest is more effective than practicing in a city apartment because it aligns more with how humans are meant to relax.,appeal to nature,ad populum,False
202,Fermented foods are inherently better for your health since they have been consumed for centuries.,appeal to nature,ad populum,False
203,Eating meat from wild animals is healthier than eating farm-raised meat because it’s closer to what was originally available.,appeal to nature,ad populum,False
204,Breastfeeding is always superior to formula feeding because it’s how babies have been fed throughout human history.,appeal to nature,hasty generalization,False
205,"I respected my parents instead of watching tv, i talked to them. My children dont talk to me, that is so sad.",appeal to pity,ad populum,False
206,"Yes, because only veganism prevents cruel slaughter or exploitation of innocent animals.",appeal to pity,ad populum,False
207,What if somebodys mother dies and the student is in class. Why can he not answer his phone? How can you be so heartless?,appeal to pity,ad hominem,False
208,These sweet gorillas would die in the wild. Predators are vile in their natural habitat and zoos only protect these sweet animals.,appeal to pity,ad hominem,False
209,Women are the mothers of our babies. Why would any man hurt his beloved one? That does not happen.,appeal to pity,ad hominem,False
210,"No - some of the people using drugs can't help themselves. Do you really want to lock them up? They need help, not punishment.",appeal to pity,ad hominem,False
211,All these children who cry because they get bad marks. Stop this!,appeal to pity,ad populum,False
212,"Just think of the poor nurse, or firefighter cming home after a long night/weekend shift. And now they go hungry, just because nobody worked at the grocery store.",appeal to pity,ad hominem,False
213,Yes because the poor athletes who play in a fair way.,appeal to pity,ad hominem,False
214,Sick people suffer so much from pain and other symptoms that they deserve to forget through the use of marijuana.,appeal to pity,ad populum,False
215,Those poor people have suffered a lot on their escape. Now we even have to accuse them for things they didn't do.,appeal to pity,ad hominem,False
216,"If we would be in their situation, we wished that every country which has the appropriate military structure to help would really do that.",appeal to pity,ad populum,False
217,"Plastic surgery isnt important,  Think of all those poor people that cant afford it.  They shouldnt have to worry about everyone else looking better than them just becasue they are poor.",appeal to pity,ad populum,False
218,"The world is our mother, it is a familiy-member. You would not want to hurt your mother, right?",appeal to pity,ad hominem,False
219,"My uncle watched one of his movies and kicked his dog. Dogs should not be kicked, so his movies must be too violent, or don't you think dogs should not be kicked?",appeal to pity,ad hominem,False
220,"If this happened to your own children, you won't like it.",appeal to pity,ad hominem,False
221,Milk shouldn't increase in price because some mothers can't provide breast milk and need to give milk to their children.,appeal to pity,ad populum,False
222,"No! After exhausting training and competition, it is too hard to confront the poor athletes with stressful drug testing also.",appeal to pity,ad hominem,False
223,"No, please stop blaming these poor celebrities. They already have the problem that everyone observes exactly what they do. Im sure they are crying quite often because of the public pressure. If they committed a crime, public pressure would force the judges to imprison them immediately. Humanity is so cruel.",appeal to pity,ad hominem,False
224,I dont want people to die. That is so sad and makes me cry. But sometimes brave men have to stand up against tyranny. Justice has to be served.,appeal to pity,ad hominem,False
225,Its such a shame to drive and drink. I could cry when i hear that you did it. The highway is no place for experiments. It has to be forbidden,appeal to pity,ad hominem,False
226,These poor workers are not paid right. They do have to work like slaves while you capitalists eat sushi in miami.,appeal to pity,ad hominem,False
227,Maybe for you. Many people feel the pressure and are totally down. They have to cry and cannot feel love anymore.,appeal to pity,hasty generalization,False
228,Imagine cute baby-gorillas in a prison! I say: NO,appeal to pity,ad hominem,False
229,"The grading system used in high school is ineffective. So many kids strive in fields other than math and English, think of all the potential lost by failing them and making them lose confidence.",appeal to pity,ad hominem,False
230,"Steve Jobs died, how can you offend him like that?  This question is not arguable if you have some respect for the dead. He was the best. Noone can compete with apple.",appeal to pity,ad hominem,False
231,No many families have been separated and this needs to stop.,appeal to pity,nothing,False
232,"Yes, these cows have to work so hard. They have to work luke slaves.  Better make milk more expensive.",appeal to pity,ad populum,False
233,But think of all the children born with cleft lips. Do you want them to be made fun of?,appeal to pity,ad hominem,False
234,"No, class is a place for good old teacher and student information exchange. Not this modern internet stuff.",appeal to tradition,ad hominem,False
235,Surely we can work together to create a cultural life so some of these youngsters who feel like they can take a neighbor's life with a gun will understand that that's not the way America is meant to be.,appeal to tradition,nothing,False
236,"For five generations, the men in our family went to Stanford and became doctors, while the women got married and raised children.  Therefore, it is my duty to become a doctor.",appeal to tradition,ad populum,False
237,"Marriage has traditionally been between a man and a woman; therefore, gay marriage should not be allowed.",appeal to tradition,ad hominem,False
238,"People have been using St. John’s Wort as a remedy for depression for generations, proving that it has legitimate therapeutic effects.",appeal to tradition,hasty generalization,False
239,"Universities have always prioritized education for its own sake, emphasizing intellectual exploration and personal growth to foster critical thinking skills. Because this approach has been the foundation of higher education for centuries, it remains the best method.",appeal to tradition,hasty generalization,False
240,"We’ve succeeded with physical stores for decades, so there’s no need to change.",appeal to tradition,hasty generalization,False
241,"In our company, we've always followed a strict hierarchy with the CEO making all the decisions. ",appeal to tradition,nothing,False
242,"The English language has always been taught using textbooks and grammar rules, so using immersive language learning apps is just a fad that won't be as effective.",appeal to tradition,hasty generalization,False
243,"In our family, we've always passed down our heirlooms from generation to generation without question. It would be disrespectful to sell them now just because they're old.",appeal to tradition,ad hominem,False
244,"Sure, let's make America great again! Go ask ordinary people in Afghanistan. Go check with bombed out schools in Iraq after ""freeing"" the country. Talk to refugees who had to leave their homes. Maybe you'll figure out then.",appeal to worse problem,ad hominem,False
245,Internet censorship in the US isn't as bad as internet censorship in China. Don't complain.,appeal to worse problem,ad hominem,False
246,"And I have said again and again and again let's get off mud wrestling, let's get off personalities and let's talk about jobs, health care, crime, the things that concern the American people. Let's talk about what matters",appeal to worse problem,ad hominem,False
247,"The NAFTA deal signed by her husband is one of the worst deals ever made of any kind, signed by anybody. It's a disaster.",appeal to worse problem,ad hominem,False
248,The fact is the Medicare problems have not been addressed. We have had eight years of problems with prescription drugs not being addressed. Social Security problem  's not been addressed. The educational problem has not been addressed. We  've had eight years of talk but no action.,appeal to worse problem,hasty generalization,False
249,Why are we concerned about income inequality when there are countries where people are living in extreme poverty without access to basic necessities like clean water and shelter?,appeal to worse problem,ad hominem,False
250,"Yes, there's corruption in our government, but have you seen the atrocities committed by dictatorships in other parts of the world?",appeal to worse problem,ad populum,False
251,Why are people so concerned about rising college tuition costs when there are children in developing countries who can't even go to school? ,appeal to worse problem,ad populum,False
252,"Yes, there are issues with police misconduct in our country, but in some nations, the police are outright oppressive and engage in widespread human rights abuses. Our situation isn't nearly as bad.",appeal to worse problem,ad populum,False
253,"People complain about food deserts in urban areas, but there are places in the world where famine is a constant threat and people are starving.",appeal to worse problem,ad populum,False
254,Why focus on the plastic waste problem here when there are countries dumping massive amounts of garbage directly into the ocean? ,appeal to worse problem,ad hominem,False
255,"Sure, there are debates about gender equality in the workplace, but in some countries, women aren't even allowed to work or drive.",appeal to worse problem,ad populum,False
